bidirectional_min_ps,bidirectional_bytes,src2dst_stddev_ps,dst2src_mean_ps,dst2src_duration_ms,dst2src_min_ps,bidirectional_packets,dst2src_syn_packets,bidirectional_fin_packets,dst2src_min_piat_ms,dst2src_rst_packets,bidirectional_duration_ms,dst2src_stddev_ps,bidirectional_max_piat_ms,src2dst_syn_packets,bidirectional_min_piat_ms,src2dst_rst_packets,bidirectional_cwr_packets,bidirectional_urg_packets,label
3.8846153846153846,-0.15504322766570605,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
3.1153846153846154,-0.1665706051873199,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,-0.03342939481268011,0.7385489458759963,0.02476190476190476,-0.023255813953488372,0.0,0.07692307692307693,0.0,0.5,0.0,1.0,-0.015625,0.19684546504502676,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0011527377521613833,0.6396021490668313,0.02476190476190476,-0.023255813953488372,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,-0.015625,0.19684546504502676,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,normal
3.1153846153846154,-0.1665706051873199,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.2307692307692308,6.539481268011527,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,9.461538461538462,-1.0,0.0,0.0,0.0,27995.796875,0.0,821.3809523809524,-1.0,11045.0,0.0,0.0,0.0,normal
1.7692307692307692,-0.1867435158501441,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,1.3729106628242076,31.629436705965876,1.8550793646666666,1.0465116279069768,0.0,0.6923076923076923,0.0,0.0,2.0,1.0,0.703125,8.121270464838465,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,attack
0.5384615384615384,1.626512968299712,155.9575227994755,0.4426190476190476,8381.767441860466,0.23333333333333334,0.7692307692307693,-1.0,0.0,0.0,0.0,5631.5,2.3693113690767547,5714.190476190476,-1.0,0.0,0.0,0.0,0.0,normal
0.0,0.0011527377521613833,0.6396021490668313,0.02476190476190476,0.0,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.19684546504502676,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.0,0.0,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,0.0,-1.0,0.0,0.0,0.0,110.0625,0.0,190.42857142857142,-1.0,29.0,0.0,0.0,0.0,normal
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,attack
1.0,-0.19827089337175793,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,attack
0.0,1.3729106628242076,31.629436705965876,1.8550793646666666,1.0232558139534884,0.0,0.6923076923076923,0.0,0.0,2.0,1.0,0.6875,8.121270464838465,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,attack
0.23076923076923078,0.3152737752161383,1.4377411334755241,0.24555555551428573,0.0,0.1,0.6153846153846154,0.0,1.0,0.0,0.0,0.015625,0.7182537103753195,0.0,0.0,0.0,0.0,0.0,0.0,attack
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,attack
0.0,-0.17060518731988472,0.0,0.0,-0.023255813953488372,0.0,-0.23076923076923078,-1.0,0.0,0.0,1.0,-0.015625,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,attack
0.23076923076923078,0.3152737752161383,1.4377411334755241,0.24555555551428573,0.0,0.1,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.7182537103753195,0.0,0.0,0.0,0.0,0.0,0.0,attack
0.0,2.145821325648415,44.130753625941296,2.0134523809523808,4.953488372093023,0.0,1.1538461538461537,0.0,0.5,0.0,1.0,3.328125,16.762767127953026,4.714285714285714,0.0,0.0,0.0,0.0,0.0,attack
0.0,0.8288184438040346,1.0,0.2561904761904762,0.046511627906976744,0.0,1.6153846153846154,0.0,1.0,0.0,0.0,0.03125,0.9933126287696424,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.5769230769230769,-0.16138328530259366,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.23076923076923078,-1.0,0.0,0.0,0.0,6.390625,0.0,19.476190476190474,-1.0,410.0,0.0,0.0,0.0,normal
0.0,1.3809798270893372,32.51941228888886,1.8550793646666666,1.2093023255813953,0.0,0.6923076923076923,0.0,0.0,2.0,1.0,0.8125,8.121270464838465,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,attack
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,attack
1.1923076923076923,0.01440922190201729,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,0.0,-1.0,0.0,0.0,0.0,125.453125,0.0,191.14285714285714,-1.0,999.0,0.0,0.0,0.0,normal
0.0,0.0011527377521613833,0.6396021490668313,0.02476190476190476,0.0,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.19684546504502676,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.23076923076923078,0.31930835734870316,1.7940498094174866,0.24555555551428573,0.0,0.1,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.7182537103753195,0.0,0.0,0.0,0.0,0.0,0.0,attack
0.23076923076923078,0.31296829971181556,1.254429381591003,0.24555555551428573,0.0,0.1,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.7182537103753195,0.0,0.0,0.0,0.0,0.0,0.0,attack
1.0,-0.19827089337175793,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.7692307692307692,-0.1867435158501441,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,-0.17060518731988472,0.0,0.0,-0.023255813953488372,0.0,-0.23076923076923078,-1.0,0.0,0.0,1.0,-0.015625,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,attack
0.0,0.8501440922190202,0.758786910639328,0.30380952380952375,0.023255813953488372,0.0,1.6153846153846154,0.0,1.0,0.0,0.0,0.015625,1.2235105134350799,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.8501440922190202,0.758786910639328,0.30380952380952375,0.023255813953488372,0.0,1.6153846153846154,0.0,1.0,0.0,0.0,0.015625,1.2235105134350799,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.14005763688760806,0.6396021490668313,1.0193650793650795,-0.023255813953488372,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,-0.015625,7.8100641590983955,-0.047619047619047616,0.0,0.0,1.0,0.0,0.0,normal
1.0,-0.19827089337175793,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,-0.1440922190201729,0.0,0.0,23.930232558139537,0.0,-0.15384615384615385,1.0,0.0,1030.0,0.0,16.65625,0.0,49.0,0.0,37.0,0.0,0.0,0.0,attack
0.0,-0.17060518731988472,0.0,0.0,-0.023255813953488372,0.0,-0.23076923076923078,-1.0,0.0,0.0,1.0,-0.015625,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,attack
0.0,0.8293948126801153,1.0,0.2571428571428572,0.11627906976744186,0.0,1.6153846153846154,0.0,1.0,0.0,0.0,0.078125,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,normal
0.0,-0.1440922190201729,0.0,0.0,23.58139534883721,0.0,-0.15384615384615385,1.0,0.0,1015.0,0.0,15.890625,0.0,48.285714285714285,0.0,3.0,0.0,0.0,0.0,attack
3.1153846153846154,-0.1665706051873199,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,attack
0.0,-0.1440922190201729,0.0,0.0,23.325581395348838,0.0,-0.15384615384615385,1.0,0.0,1004.0,0.0,17.265625,0.0,47.76190476190476,0.0,102.0,0.0,0.0,0.0,attack
0.0,2.145821325648415,44.130753625941296,2.0134523809523808,5.27906976744186,0.0,1.1538461538461537,0.0,0.5,0.0,1.0,3.546875,16.762767127953026,4.809523809523809,0.0,0.0,0.0,0.0,0.0,attack
0.0,0.8288184438040346,1.0,0.2561904761904762,0.046511627906976744,0.0,1.6153846153846154,0.0,1.0,0.0,0.0,0.03125,0.9933126287696424,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.7692307692307692,-0.1867435158501441,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,1.3729106628242076,31.629436705965876,1.8550793646666666,0.9767441860465116,0.0,0.6923076923076923,0.0,0.0,2.0,1.0,0.65625,8.121270464838465,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,attack
0.23076923076923078,1.8063400576368875,6.29018681941122,0.0792380952380953,795.8372093023256,0.1,2.769230769230769,0.0,0.0,33.0,0.0,534.703125,0.10165056105278861,100.0952380952381,0.0,0.0,0.0,0.0,0.0,attack
0.0,3.007492795389049,31.294870820902613,1.8550793646666666,941.2558139534884,0.0,1.7692307692307692,1.0,0.0,1.0,2.0,632.40625,7.7433275641008015,1922.8095238095239,1.0,0.0,0.0,0.0,0.0,attack
0.0,2.145821325648415,44.130753625941296,2.0134523809523808,4.744186046511628,0.0,1.1538461538461537,0.0,0.5,0.0,1.0,3.203125,16.762767127953026,4.714285714285714,0.0,0.0,0.0,0.0,0.0,attack
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,attack
0.0,1.377521613832853,32.136768896084895,1.8550793646666666,1.0232558139534884,0.0,0.6923076923076923,0.0,0.0,2.0,1.0,0.6875,8.121270464838465,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,attack
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,attack
0.23076923076923078,0.31469740634005766,1.3980505907746767,0.24555555551428573,0.0,0.1,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.7182537103753195,0.0,0.0,0.0,0.0,0.0,0.0,attack
0.0,0.10547550432276658,0.7385489458759963,1.0193650793650795,-0.023255813953488372,0.0,0.07692307692307693,0.0,0.5,0.0,0.0,-0.015625,7.8100641590983955,-0.047619047619047616,0.0,0.0,1.0,0.0,0.0,normal
0.0,0.14005763688760806,0.6396021490668313,1.0193650793650795,-0.023255813953488372,0.0,0.15384615384615385,0.0,0.5,0.0,0.0,-0.015625,7.8100641590983955,-0.047619047619047616,0.0,0.0,1.0,0.0,0.0,normal
3.1153846153846154,-0.1665706051873199,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.23076923076923078,0.3152737752161383,1.4324622340627924,0.24555555551428573,0.0,0.1,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.7182537103753195,0.0,0.0,0.0,0.0,0.0,0.0,attack
3.8846153846153846,-0.15504322766570605,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.1923076923076923,0.01440922190201729,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,0.0,-1.0,0.0,0.0,0.0,110.453125,0.0,191.1904761904762,-1.0,24.0,0.0,0.0,0.0,normal
1.7692307692307692,-0.1867435158501441,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,0.8501440922190202,0.758786910639328,0.30380952380952375,0.046511627906976744,0.0,1.6153846153846154,0.0,1.0,0.0,0.0,0.046875,1.2235105134350799,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0011527377521613833,0.6396021490668313,0.02476190476190476,-0.023255813953488372,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,-0.015625,0.19684546504502676,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.8501440922190202,0.758786910639328,0.30380952380952375,0.023255813953488372,0.0,1.6153846153846154,0.0,1.0,0.0,0.0,0.015625,1.2235105134350799,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.14005763688760806,0.6396021490668313,1.0193650793650795,-0.023255813953488372,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,-0.015625,7.8100641590983955,-0.047619047619047616,0.0,0.0,1.0,0.0,0.0,normal
3.1153846153846154,-0.1665706051873199,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,-0.17060518731988472,0.0,0.0,-0.023255813953488372,0.0,-0.23076923076923078,-1.0,0.0,0.0,1.0,-0.015625,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,attack
0.0,-0.03342939481268011,0.7385489458759963,0.02476190476190476,-0.023255813953488372,0.0,0.07692307692307693,0.0,0.5,0.0,1.0,0.0,0.19684546504502676,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.0,-0.19827089337175793,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.3461538461538463,-0.138328530259366,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.23076923076923078,-1.0,0.0,0.0,0.0,6.390625,0.0,19.476190476190474,-1.0,410.0,0.0,0.0,0.0,normal
0.0,-0.1440922190201729,0.0,0.0,23.906976744186046,0.0,-0.15384615384615385,1.0,0.0,1029.0,0.0,16.421875,0.0,48.95238095238095,0.0,23.0,0.0,0.0,0.0,attack
0.0,0.0011527377521613833,0.6396021490668313,0.02476190476190476,0.0,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.19684546504502676,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,1.3809798270893372,32.51941228888886,1.8550793646666666,0.9767441860465116,0.0,0.6923076923076923,0.0,0.0,2.0,1.0,0.65625,8.121270464838465,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,attack
3.8846153846153846,-0.15504322766570605,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.0,0.0,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,0.0,-1.0,0.0,0.0,0.0,125.421875,0.0,191.0952380952381,-1.0,998.0,0.0,0.0,0.0,normal
3.1153846153846154,-0.1665706051873199,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.23076923076923078,1.7729106628242075,6.495502940478546,0.0792380952380953,785.4186046511628,0.1,2.769230769230769,0.0,0.0,15.0,0.0,527.71875,0.10165056105278861,94.52380952380952,0.0,0.0,0.0,0.0,0.0,attack
3.8846153846153846,-0.15504322766570605,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.0,0.0,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,0.0,-1.0,0.0,0.0,0.0,110.5,0.0,190.47619047619048,-1.0,42.0,0.0,0.0,0.0,normal
0.0,2.8530259365994235,89.68669526128234,1.5785714285714285,2.5348837209302326,0.0,1.5384615384615385,0.0,0.5,0.0,1.0,1.703125,14.748003306503527,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,attack
0.0,0.0011527377521613833,0.6396021490668313,0.02476190476190476,-0.023255813953488372,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,-0.015625,0.19684546504502676,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,normal
1.7692307692307692,-0.1867435158501441,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.7692307692307692,-0.1867435158501441,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,2.1838616714697405,44.130753625941296,1.7979894177142857,5.093023255813954,0.0,1.2307692307692308,0.0,0.5,0.0,1.0,3.421875,15.958318065341926,4.714285714285714,0.0,0.0,0.0,0.0,0.0,attack
0.0,2.90028818443804,89.65004966123291,1.4782857142857142,2.9069767441860463,0.0,1.6153846153846154,0.0,0.5,0.0,1.0,1.953125,14.322899905866748,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,attack
0.0,-0.1440922190201729,0.0,0.0,23.88372093023256,0.0,-0.15384615384615385,1.0,0.0,1028.0,0.0,16.640625,0.0,48.904761904761905,0.0,38.0,0.0,0.0,0.0,attack
0.0,0.17463976945244958,0.6396021490668313,0.7645238095238095,-0.023255813953488372,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,-0.015625,6.792416543743898,-0.047619047619047616,0.0,0.0,1.0,0.0,0.0,normal
3.8846153846153846,-0.15504322766570605,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.7692307692307692,-0.1867435158501441,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.0,-0.19827089337175793,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
1.0,-0.19827089337175793,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,attack
1.0,0.0,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,0.0,-1.0,0.0,0.0,0.0,110.328125,0.0,191.1904761904762,-1.0,30.0,0.0,0.0,0.0,normal
0.0,2.824207492795389,89.65004966123291,1.6942857137142855,2.604651162790698,0.0,1.4615384615384615,0.0,0.5,0.0,1.0,1.75,15.210228513503358,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,attack
0.0,1.9890489913544669,1.538565481937504,0.24555555551428573,270.4651162790698,0.1,3.6153846153846154,3.0,4.0,0.0,0.0,181.71875,0.6697750380281642,255.8095238095238,3.0,0.0,4.0,0.0,0.0,attack
0.0,-0.1440922190201729,0.0,0.0,23.46511627906977,0.0,-0.15384615384615385,1.0,0.0,1010.0,0.0,15.984375,0.0,48.04761904761905,0.0,14.0,0.0,0.0,0.0,attack
0.23076923076923078,0.31296829971181556,1.254429381591003,0.24555555551428573,0.0,0.1,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.7182537103753195,0.0,0.0,0.0,0.0,0.0,0.0,attack
0.0,0.0011527377521613833,0.6396021490668313,0.02476190476190476,-0.023255813953488372,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,-0.015625,0.19684546504502676,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,normal
3.8846153846153846,-0.15504322766570605,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,0.0011527377521613833,0.6396021490668313,0.02476190476190476,0.0,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.19684546504502676,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,attack
1.0,-0.19827089337175793,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,attack
0.0,-0.1440922190201729,0.0,0.0,23.674418604651162,0.0,-0.15384615384615385,1.0,0.0,1019.0,0.0,16.078125,0.0,48.476190476190474,0.0,11.0,0.0,0.0,0.0,attack
0.23076923076923078,0.3152737752161383,1.4377411334755241,0.24555555551428573,0.0,0.1,0.6153846153846154,0.0,1.0,0.0,0.0,0.015625,0.7182537103753195,0.0,0.0,0.0,0.0,0.0,0.0,attack
0.0,-0.2132564841498559,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,attack
1.0,-0.19827089337175793,0.0,-0.7428571428571428,-0.023255813953488372,-1.0,-0.3076923076923077,-1.0,0.0,0.0,0.0,-0.015625,0.0,-0.047619047619047616,-1.0,0.0,0.0,0.0,0.0,normal
0.0,1.0904899135446686,14.141112911171204,0.759365078952381,1286.046511627907,0.1,1.1538461538461537,0.0,1.0,12.0,0.0,864.0625,9.263595828450674,474.95238095238096,0.0,0.0,1.0,0.0,0.0,attack
